CH1	CH2	CH3	CH4	CH5
0.010666	-0.013504	-0.0079193	0.00032043	0.013504
0.012634	-0.0079651	0.0014191	-0.0034332	0.0056305
0.006958	-0.01442	-0.0010529	0.00032043	0.004715
-0.0039368	-0.0067291	0.001236	0.0050812	-0.0018768
-0.0047607	-0.011398	0.0009613	-0.00022888	0.0096588
-0.002655	0.001236	-0.0068207	0.0027008	0.0042572
0.0013275	0.0011444	-0.0040741	-0.0010529	0.0088806
0.00032043	-0.0042572	0.00013733	-0.00022888	0.0020599
-0.0011902	0.0026093	-0.0052643	0.0037537	0.0074615
-0.0019684	-0.0084686	-0.002655	0.00032043	0.013504
-0.0042114	-0.002243	-0.0023346	0.0014191	-0.0023346
-0.0012817	0.00032043	-0.0040741	0.0020142	0.0094757
-0.0021973	-0.0055389	-0.0075531	0.0017853	0.0028839
0.0022888	-0.0089264	-0.0026093	0.006546	0.0069122
0.0010071	-0.012497	0.0024261	0.0032501	-0.0045319
0.0010986	-0.0026093	-0.0040741	0.004715	0.0077362
0.00091553	-0.0048065	0.0035706	0.0013275	-0.0037079
-0.00086975	-0.0080109	-0.0021057	0.0046234	0.0041656
-0.010025	0.0043488	-0.004715	0.0019684	-0.0039825
-0.0076447	-0.005722	-0.0028381	-0.00059509	0.0085602
-0.0065918	-4.5776e-05	0.0025177	0.0017853	-0.0042572
-0.0036621	-0.004715	-0.0016022	-0.0026093	0.0020599
0.0045776	-0.0027924	0.00032043	0.0037079	-0.0040741
0.0047607	-0.0090179	-0.0059967	0.0026093	0.004303
0.0014648	-0.0055847	-0.0081024	-0.00041199	0.0032501
0.0037994	-0.013687	-0.0015106	0.0016022	0.00737
-0.00036621	-0.0044403	-0.0050354	0.0053558	-0.0055389
0.0032501	-0.0045319	-0.0070953	0.0029755	0.0094757
0.0012817	-0.0087433	-0.0091095	0.00032043	0.0023804
-0.0037994	-0.0090637	-0.0013275	0.0053558	0.012817
-0.0035248	-0.0057678	-0.0011902	0.00032043	0.0080566
-0.0017853	-0.0035248	-0.0031586	-0.0035706	0.022751
-0.0027466	0.0010529	-0.0049896	0.0029297	0.018173
-0.0025177	-0.0023346	0.0041656	0.0016022	-0.0013275
-0.0007782	-0.0032043	0.00032043	-0.0042572	-0.016388
0.00082397	-0.0084686	0.003067	0.0032501	-0.0099335
-0.0012817	0.001236	-0.0040741	-0.00059509	-0.011215
0.0063629	-0.0029755	0.0017853	-0.0032501	0.015518
0.0052643	-0.0027924	0.0032501	0.004715	0.0068207
0.0059509	-0.0016022	-0.0068207	0.00022888	-0.00086975
0.0011902	-0.0055389	0.0025635	-0.004715	-0.0026093
0.0020142	-0.0095673	-0.0039825	-0.0040741	-0.0048065
0.00032043	-0.011398	-0.0011444	-0.0070953	0.0065002
0.0032501	-0.0066376	-0.011856	-0.0032501	0.0091095
0.006134	-0.0019684	0.00032043	-0.0022888	0.0024261
0.0084229	-0.0049896	-0.0011444	-0.0048523	-0.0058136
0.0061798	-0.0044403	-0.0060883	0.0036163	0.0081482
0.0027466	0.00013733	-0.0037079	-0.0019684	-0.0027924
0.0031128	-0.011032	-0.0029755	-0.0029755	0.013412
0.0022888	-0.0042572	-0.0018768	-0.0026093	0.0044403
0.0042572	-0.0045319	-0.0066376	-0.004715	-0.002243
0.0026093	-0.0037994	0.003067	0.0039825	0.0059509
0.00013733	-0.0086517	0.00032043	0.0018768	-0.0064545
0.0012817	-0.0071869	-0.005127	-0.0009613	-0.00059509
0.0027924	-0.0099335	-0.001236	0.0069122	-0.0026093
0.0044861	-0.017166	-0.0040741	0.0026093	-0.0029755
9.1553e-05	-0.011032	-9.1553e-05	-0.00027466	0.0097504
0.0020599	0.0013275	-0.0095673	0.0039825	0.0075531
0.0031586	-0.0070038	-0.00059509	0.0043488	-0.00041199
-0.00068665	-0.003891	-0.00059509	0.0025635	0.0035248
0	-0.011398	-0.0015106	0.0069122	0.0088348
0.0023804	-0.0078278	-0.0082855	0.0075989	0.006134
0.00027466	-0.0070038	-0.0011444	0.0037537	0.0078735
0.00022888	-0.0055389	-0.0013275	0.010208	0.011032
-0.0053558	0.0052185	0.00032043	0.0094757	-0.0032043
0.0010986	-0.013275	-0.0080566	0.004715	0.01149
-0.0023804	-0.0040741	0.0018768	-0.002243	0.0066376
-0.005127	-0.0061798	0.001236	0.004715	0.0080109
-0.00050354	-0.004303	-0.0020599	0.0024719	0.0014191
0.0045776	-0.013229	-0.006134	-0.0049896	0.0097504
0.0016479	-0.0070953	-0.0066833	0.0039825	0.0024719
0.0015564	0.0028839	-0.00022888	0.0015106	0.0056305
0.0043488	-0.0043945	-0.0056305	0.0016937	-0.0026093
0.0016022	-0.0018768	0.00032043	4.5776e-05	0.0078278
0.0016937	-0.0081024	0.0024261	0.0029755	0.00032043
0.0023804	0.0042572	-0.0085602	0.0016022	0.0079651
-0.00027466	-0.0026093	-0.003479	-0.0018768	0.0098877
0.0016479	-0.0029755	-0.001236	-0.0026093	0.0096588
0.0037994	-0.015793	-0.0046692	-0.0011444	0.014053
0.0044403	-0.0093842	0.00032043	-0.00041199	-0.0029755
-0.0050354	-0.0098419	-0.0066376	-0.0062714	-0.012589
-0.0053101	-0.0055389	0.0017853	0.00032043	-0.0068207
-0.0014648	-0.00737	-0.0031586	-0.0043488	-0.0026093
-0.0016937	-0.0011444	-0.00068665	-0.00086975	-0.0059967
0.0009613	-0.0042572	-0.0035248	-0.0053101	-0.0007782
0.0034332	-0.0086517	-0.0055389	-0.0033875	0.0084229
0.003479	-0.00737	-0.0018768	-0.0011444	0.0020599
0.0031586	-0.00059509	-0.0019226	-0.0031586	0.0040741
0.0066833	0.0028839	-0.0062714	-0.00036621	0.0040741
0.0013733	-0.0036163	0.0039825	-0.00041199	-0.0057678
-0.0037079	0.0027924	0.00032043	-0.0040741	0.0064545
-0.00045776	-0.0055389	0.0039825	0.0037537	-0.0088348
-0.00027466	-0.0026093	-0.0028381	0.0014648	-0.012497
0.0031586	-0.011398	-0.0023346	-0.0010529	0.0020142
-0.0037537	-0.0069122	0.00082397	0.0032501	-0.00737
-0.0058136	-0.003067	-0.0028839	-0.00059509	0.0014191
-0.006958	-0.003891	-0.00086975	-0.0033417	0.016937
-0.0037994	-0.012314	-0.0017853	0.0023346	0.010025
-0.0018311	-0.00737	-0.0027924	0.0028839	0.0095673
-0.0040283	-0.0044403	0.00032043	0.00032043	0.0045776
-4.5776e-05	-0.0099335	-0.0011444	-0.0009613	-0.0023804
-0.00050354	-0.0081024	-0.005722	0.0037994	0.010117
-0.0021973	-0.012177	-0.0045319	0.0013275	0.004715
-0.0045319	-0.0082397	-0.0026093	-0.0028839	0.0009613
-0.0018311	0.0017853	-0.00027466	0.0024719	0.0052643
-0.00013733	0.00032043	-0.0068207	9.1553e-05	0.011948
-0.00036621	-0.00032043	0.00032043	0.00032043	0.0032501
-0.0027466	0.0009613	-0.0015106	0.0020599	-4.5776e-05
0.00032043	-0.0085602	-0.0060883	9.1553e-05	0.011673
0.00032043	-0.0076447	-0.0048981	-0.0020599	0.006546
0.0016937	0.0037994	-4.5776e-05	0.0020142	-0.0014191
0.0020142	-0.0062714	-0.0026093	0.0024719	-0.0020599
0.0040741	-0.010849	-0.0084686	-0.0016937	0.0050354
-0.001236	-0.011398	-0.001236	0.0032501	-0.0084686
-0.0073242	-0.013229	-0.0048065	0.0027466	0.0079193
-0.01236	-0.0089264	0.00032043	-0.0028839	0.0090637
-0.0048065	-0.0050354	-0.0056305	0.0028839	-0.0007782
0.00091553	-0.005127	0.00032043	0.0037079	-0.0023346
0.0032043	-0.0099335	0.0014191	0.0010529	0.0094757
0.0029297	-0.0072784	-0.0066376	0.0061798	0.0061798
0.00073242	-0.0098419	-0.0009613	0.0017853	0.0078278
9.1553e-05	-0.014328	-0.0011902	-0.0015106	0.011398
0.0022888	-0.011444	-0.0055389	0.0055847	-0.0063629
-0.0055389	0.00027466	0.003891	0.0014191	-0.0055389
-0.0063629	-0.0032501	0.005722	-0.0011444	0.0078278
0.00086975	0.00032043	-0.0060883	0.0059509	0.0043488
0.0052643	-0.0055389	-0.00082397	0.00032043	0.0020142
0.0042114	-0.0089264	-0.00050354	-0.0049896	0.0075531
0.0020142	-0.0048065	-0.0039825	0.00032043	-0.0069122
0.0027924	-0.00045776	-0.0060883	-0.00050354	0.0073242
0.0026093	-0.0036163	-0.0027924	-0.0016937	0.021286
0.0022888	-0.0079651	-0.0018768	0.0039825	0.0064087
0.0022888	-0.0070038	-0.010071	0.0041656	0.0045319
0.0038452	-0.0103	-0.0016937	0.0016022	0.0043488
0.0032501	-0.0009613	-0.00064087	-0.0013275	0.0095673
0.0075531	-0.0011444	-0.0068207	0.00027466	0.0036163
0.0048981	-0.0037079	-0.0016022	0.00032043	0.012589
0.0036621	0.0021515	-0.0035248	-0.0016937	0.0018768
0.0029755	-0.0085144	-0.0019226	0.0030212	0.0039825
0.0041199	-0.011765	-0.0049896	-0.00059509	0.0091095
0.0015564	0.0025177	-0.005722	-0.002655	-0.01561
0.00032043	-0.0033417	-0.0056305	0.0023346	-0.0026093
0.0011444	0.00032043	-0.012405	0.0015106	0.0032501
0.0032501	-0.012222	-0.0040741	-0.002655	-0.003891
-0.0010986	-0.009201	-0.0021057	-0.0014648	0.0056305
-0.0021973	-0.0021057	-0.0045776	0.0035706	-0.0069122
-0.0021973	-0.0016937	-0.0026093	-0.00086975	0.003067
-0.0014648	-0.0059052	-0.011765	-0.0027924	-0.0025177
-0.0025177	0.0016479	-0.0027924	0.00032043	-0.00050354
-0.002655	-0.0016937	-0.0041656	0.0059509	0.0026093
-0.0041656	-0.004303	-0.0019684	0.0050812	0.003479
9.1553e-05	-0.016891	-0.0044403	-0.0016022	0.011673
0.0028381	-0.0026093	-0.00059509	0.0048981	0.0014191
0.0014648	0.0023804	0.0010529	0.0037994	0.0081024
-0.0021973	-0.0041656	0.00032043	0.004715	-0.0055389
-0.00050354	-0.0067291	-0.0021973	0.0009613	-0.0016022
0.0048065	-0.010117	-0.0007782	0.0056305	0.013733
0.0015106	0.0021515	0.0043488	0.0058136	0.0034332
0.00018311	-0.003067	0.003067	0.0076447	0.014053
0.0045319	-0.0015106	-0.0046234	0.0071411	0.0081482
0.0016937	-0.0051727	0.00032043	0.003891	0.0020142
0.0009613	-0.006134	0.0022888	0.0042572	0.013504
-4.5776e-05	-0.0063171	0.0032501	-0.0009613	0.0086975
-0.00045776	-0.0084686	-0.0059967	0.002243	-0.0070038
-0.00064087	4.5776e-05	0.0076447	0.0036163	0.017441
0.0010986	-0.012543	0.0017853	0.0018768	0.010574
0.00027466	-0.014328	0.00032043	-0.00013733	0.014969
-0.00064087	-0.0048065	-0.003891	0.0014191	0.0091095
0.0014648	-0.0056305	-0.0013733	0.0028839	-0.0035248
0.0070038	-0.0068207	-4.5776e-05	0.0045319	0.0053558
0.0011444	-0.0070953	-0.0084686	0.00032043	0.0059967
-0.0048981	-0.0064545	-0.0018768	-0.0028381	-0.0051727
-0.00045776	-0.00068665	-0.0028839	0.0022888	-0.0014191
0.0037537	-0.0044403	0.0029755	-0.00032043	0.011581
0.0054932	-0.0035248	-0.0044403	0.0024719	0.0024261
0.0071869	-0.011444	-0.0007782	-0.0011444	0.012314
0.00032043	-0.00041199	0.0023346	0.0023804	0.00032043
-0.0023346	-0.0034332	0.0014648	0.0020599	-0.016251
0.0007782	-0.0040741	-0.0048523	0.00032043	-0.0079193
0.0018768	-0.0026093	-0.00041199	0.0037537	0.0093842
-0.00036621	-0.015701	-0.0028839	0.0022888	0.011581
0.00032043	-0.0081482	-0.003891	-0.00041199	0.0064545
0.0025635	-0.0055389	-0.0084686	0.0039825	0.0029755
0.0044403	-0.0087433	0.0018768	0.0054474	0.013138
-0.00054932	-0.00059509	-0.0016022	0.00032043	0.0088348
0.0020142	-0.0035248	-0.0048065	0.0032501	-0.00013733
0.0040283	-0.010529	-0.004303	0.00032043	-0.00041199
0.0071411	-0.0019684	-0.00086975	0.0017853	0.011124
0.0074158	0.0017853	-0.0048065	-0.001236	0.00018311
0.0073242	0.0032501	-0.0075531	0.0016022	0.0096588
0.0069122	-0.0092468	-0.0084686	-0.00091553	0.0050354
0.013138	-0.0026093	-0.0035248	-0.0064545	-0.0031586
0.011169	-0.0040741	-0.0060883	-0.00068665	0.0036163
0.0079651	-0.0009613	-0.0093842	-0.001236	-0.0026093
0.0076904	-0.011124	-0.010712	0.0037079	0.0014191
0.0064545	-0.0091553	-0.0026093	-0.0011444	0.0027008
0.0061798	-0.0036621	-0.0040741	0.0039825	-0.0075531
0.012039	-0.0063171	-0.0050354	0.0011902	0.004715
0.0065918	0.001236	-0.0075531	0.0032501	-0.0056305
0.0052185	-0.011398	0.0020599	-0.0024261	0.0076447
0.0090637	-0.0091553	-0.0016937	0.0018768	-0.002243
0.0054474	-0.0035248	-0.0032501	0.001236	0.004715
0	-0.0078278	-0.0021515	-0.002655	0.0039368
-0.0035706	-0.0043488	0.0016022	0.0028839	-0.0026093
-0.0089264	-0.015884	0.00032043	0.004715	0.003891
-0.0092468	-0.0055389	-0.006134	0.0017853	-0.0019226
-0.014465	-0.0077362	-0.0010986	0.0058136	0.0045319
-0.015427	-0.010117	0.00032043	-0.00045776	0.0061798
-0.013641	-0.015793	-0.001236	-0.0046234	-0.00091553
-0.016022	-0.019089	-0.0055389	-0.0026093	0.008194
-0.021378	-0.0026093	0.0056305	-0.0032043	-0.0019226
-0.018036	-0.0028381	0.0045319	-0.0039825	0.004715
-0.013962	-0.0039825	-0.0009613	-0.0063171	0.0039825
-0.017487	-0.0080566	0.0058136	-0.0026093	-0.0037537
-0.017899	-0.011444	0.0065918	-0.0044403	0.0071869
-0.010712	-0.0064545	0.0081024	-0.0029755	-0.0029755
-0.0071411	-0.0080566	-0.0007782	-0.0016937	0.013367
-0.0049438	-0.0009613	0.011307	9.1553e-05	0.003891
-0.0035706	-0.0096588	0.0056305	0.0017853	0.010483
0.0015106	-0.0055389	-0.0018768	-0.0021515	-4.5776e-05
0.0014648	-0.00045776	-0.00032043	0.004715	0.010666
0.00032043	-0.00041199	0.00032043	0.003891	0.0061798
0.0045776	-0.003891	-0.0007782	-0.005722	0.0091095
0.0068665	-0.0016937	-0.0071411	-0.0021515	-0.0031586
0.0048981	-0.0016937	-0.0013275	0.003891	0.0094757
0.0041199	0.003067	-0.0031586	0.001236	-0.00013733
0.0046692	-0.0018768	-0.0055389	-0.0031586	0.0098877
0.0065918	-0.004303	-0.0010071	0.0025177	-0.0055389
0.0065002	0.00032043	-0.0043945	-0.0027008	0.0022888
0.0098877	-0.0059967	-0.010391	-0.0058136	0.0059509
0.0090179	-0.0103	-9.1553e-05	0.00032043	-0.0035248
-0.00073242	0.0036621	-0.00091553	-0.0023804	0.0061798
0.0009613	-0.001236	-0.0055389	-0.0023346	-0.0035706
0.0070038	-0.00013733	-0.0013275	0.0032501	0.006546
0.0020599	-0.0090179	-0.0026093	0.0015564	-0.0011902
0.0037994	-0.013412	-0.0075531	-0.0011902	0.007782
0.006134	-0.0037994	-0.0043945	0.0046692	0.0067291
-0.00050354	-0.0066376	-0.0066376	0.001236	-0.001236
0.0011444	-0.0011444	-0.0010986	0.0037994	0.0076447
0.00032043	-0.0055847	-0.012863	-0.00022888	0.00022888
0.0021973	-0.0079193	-0.0011444	0.00022888	0.0086975
0.002655	-0.0056763	-0.0043488	-0.00022888	-0.0042572
0.0032501	-0.014328	-0.001236	-0.0067291	0.0076447
0.0026093	-0.0071869	-0.0099792	-0.00086975	0.0054474
-0.0014648	-0.0098419	-0.0029755	-0.0026093	-0.00022888
0.0049438	-0.0037994	-0.0009613	-0.0049896	-0.0021973
0.0044861	-0.00073242	-0.0092468	0.0014191	-0.00086975
0.0072784	-0.0079193	0.00022888	0.0017853	0.005722
0.0033417	-0.0029755	-0.0020599	-0.0057678	-0.0040741
-0.0025177	-0.0084686	-0.0051727	0.0028839	0.0037079
0.0054474	-0.0098419	-0.00082397	0.0020599	0.0052643
0.00032043	0.0050812	-0.004715	0.0030212	-0.0082397
0.00032043	0.00013733	0.00027466	0.0039825	-0.0019226
0.0009613	-0.0011902	-0.0048981	0.0029755	0.0091095
0.0021515	-0.0026093	-0.001236	0.0013275	0.0074615
-0.002655	-0.010117	0.0016937	0.00027466	-0.00013733
-0.0042114	-0.0016937	-0.0033875	0.0014191	0.0094299
-0.0076904	-0.0026093	-0.0069122	0	0.0056305
-0.0042114	-0.0079193	0.0018768	0.00086975	0.010574
0.00073242	-4.5776e-05	-0.0037994	0.006546	0.011856
0.0036621	-0.009201	-0.0034332	0.0025177	-0.00059509
0.003891	-0.0026093	-0.0055389	0.00032043	0.011124
-0.0042114	-0.00041199	-0.0011444	-0.0021057	0.0048065
-9.1553e-05	-0.0023346	-0.0007782	0.0025177	0.0018768
-0.0009613	-0.0037994	-0.0070496	0.00022888	0.0097504
0.0020142	-0.007782	-0.00022888	-0.0029755	0.0056305
0.0048065	-0.0093842	-0.0035706	0.0014191	0.0094757
0.0045776	-0.0034332	-0.0026093	0.0013275	0.010391
0.0016937	-0.006546	-0.0065002	-9.1553e-05	0.0053101
0.0011902	-0.0035248	0.0021515	0.0061798	0.0091095
0.0051727	-0.010941	0.0020599	0.00082397	-0.0007782
0.00027466	-0.010666	-0.0027008	0.0023346	0.0087891
-0.00045776	-0.0036621	-0.0036163	-0.0027924	0.0051727
-0.003067	-0.0017853	0.0048981	0.0037079	0.006546
-0.0020599	-0.0069122	0.00032043	9.1553e-05	-0.002243
0.00059509	-0.0070038	-0.0032501	-0.0026093	0.006134
0.00032043	-0.0011444	-0.0013275	0.0046234	0.00027466
0.0036621	-0.0016937	-0.002243	0.0028839	-0.0033417
0.0023346	-0.0014648	-0.0013275	-0.00041199	0.0052643
0.0007782	-0.00737	-0.0074158	0.0027008	-0.0056763
0.0039825	-0.011032	-0.0073242	0.00032043	0.0043488
-0.0010071	-0.010712	-0.0035706	0.0020599	-0.0041199
0.00032043	-0.010849	-0.0071411	0.0037079	0.001236
0.001236	0.00013733	-0.0060883	0.0031586	0.0059509
0.0025635	-0.001236	-0.0037994	0.0032501	-0.0027008
-0.0009613	0.001236	-0.0020599	0.0022888	0.0059967
-0.001236	-0.0099335	0.00032043	0.00032043	-0.0055389
-0.0021515	0.0032501	-0.0062714	0.0059967	0.0020599
0.0014648	-0.002243	-0.0017395	0.0058136	0.00032043
0.0032501	-0.0084686	-0.0019226	0.0049896	-0.00013733
-0.0021057	-0.0026093	0.00032043	0.00013733	0.006134
-0.0011444	-0.013	-0.0048065	0.0061798	-0.003891
-0.0016937	-0.016342	-0.0029755	0.00032043	-0.0058136
0.0042114	-0.0026093	-0.0011444	0.00022888	0.0025635
0.0020142	-0.0071869	-0.0042572	-0.0015106	0.0056305
-0.0025177	-0.0034332	-0.00086975	-0.00022888	0.0017853
-0.0042572	-0.0084686	0.00032043	-0.0035706	0.0072784
-0.0029297	-0.010117	-0.0064545	0.0027008	0.0098419
-0.00068665	-0.0059052	0.0014191	0.0020599	-0.0009613
0.005127	-0.0099335	-0.001236	-0.0040741	0.013458
0.0040741	-0.0085144	0.0025177	0.0020599	0.0043488
0.0013275	-0.0059967	-0.004715	0.0016937	0.011581
0.0014648	-0.0072327	-0.0010529	-0.0032043	0.0043488
0.005722	-0.010117	0.00032043	0.003067	-0.00041199
0.0031586	-0.0086975	-0.0032043	0.0010529	0.0076447
0.00032043	-0.0020599	-0.00013733	-0.0044403	-0.0034332
0.0016937	-0.0064545	0.0018768	0.003891	0.0024261
-0.0046234	0.0022888	-0.0009613	0.00032043	0.0080109
-0.0063171	0.0009613	-0.0021057	-0.004715	0.00032043
0.00032043	-0.012085	0.00032043	0.0061798	-0.0060883
0.0022888	-0.0048523	-0.0071869	0.0020599	-0.0032501
0.0052185	-0.014145	0.00032043	-0.0018768	0.006546
0.00018311	-0.010025	-0.0015106	0.004715	0.00032043
-0.0032959	0.006546	-4.5776e-05	0.0032501	0.0046234
-0.00041199	-0.0084686	-0.0048523	0.0020599	0.004715
0.0065002	-0.0093842	0.00032043	-0.00022888	-0.00086975
-0.0053101	-0.0021515	-0.0041656	0.0041656	0.0071411
0.0022888	-0.0039825	-0.0044403	0.0020599	0.0050812
-0.00073242	-0.0043488	-0.0055389	0.001236	0.00032043
-0.00059509	-0.013046	-0.0026093	0.0061798	0.0103
0.01474	-0.011765	4.5776e-05	0.0039825	-4.5776e-05
0.0080566	-0.0044403	-0.0070038	-0.0027008	-0.001236
-0.0026093	0.0024261	-0.00050354	0.0016937	0.0085602
-0.0037537	-0.0021515	-0.0027008	0.0015106	0.0014191
0.0009613	0.003067	-0.0081024	-0.0033417	0.0020599
0.00032043	-0.015244	0.0027924	0.0037994	0.012863
-0.0035248	-0.0026093	-0.00027466	0.0042572	-0.00082397
-0.0011444	0.0071869	-0.0070038	-0.00041199	0.0032501
0.0042114	-0.0043488	0.00032043	0.0061798	-0.0011444
0.0042572	-0.0082855	-0.0019684	0.0010529	0.0054474
0.00073242	-0.0016022	-0.0011444	0.0010986	0.0096588
0.0036621	-0.0103	-0.0089264	0.0037994	0.00022888
0.0037079	0.0026093	0.0013275	0.0016022	0.011719
-0.0031586	0.00032043	-0.00059509	-0.0037994	0.011948
0.0032501	-0.00032043	0.0013275	-0.0026093	0.001236
0.0014648	-0.0070953	-0.0036621	0.0056305	0.0083313
-0.0010071	-0.010529	-0.002243	0.0017853	0.0042572
-0.00045776	0.0050812	0.0015564	-0.0033417	0.0088348
-0.003891	-0.0026093	-0.0044403	0.0015106	0.0048065
-0.0010986	-0.0040741	-0.0043488	-0.00041199	0.0054474
-0.00041199	-0.0096588	-0.0023346	-0.0049438	0.0010529
0.0048065	-0.013046	-0.0035706	-0.0031586	0.012772
0.0055847	-0.0035248	-0.0043488	0.0026093	-0.0023346
0.0029755	-0.0061798	-0.0049896	0.00032043	0.0053558
0.0041199	-0.0079193	-0.0040741	-0.001236	0.0052643
0.0016479	-0.0027924	-0.00091553	-0.00045776	-0.0076904
-0.0055389	-0.01767	-0.010254	-0.002243	0.0066833
0.0007782	-0.0088348	0.002243	-0.0018768	0.0085602
0.00091553	-0.0042572	0.00013733	0.0029755	-0.0026093
0.0023804	-0.0048065	-0.0049896	-0.0011902	0.0082855
0.0014648	-0.0103	-0.0048981	0.003891	-0.015106
-0.0041656	-0.0017395	-0.00041199	0.0044861	-0.0027924
-0.0028839	0.00032043	-0.0013275	0.0066833	0.0084686
-0.00054932	-0.0096588	-0.0087433	0.00032043	0.0097504
-0.00022888	0.0024719	0.0011444	0.0055389	0.0032501
0.0026093	-0.0017395	0.00022888	0.0025635	0.013504
0.0021973	-0.0030212	0.00032043	0.0014191	0.003067
0.0051727	-0.00041199	-0.009201	0.0044403	0.011581
0.00032043	-0.0087433	0.0028839	0.0026093	0.0086975
-0.0036621	-0.007782	0.0025177	-0.00013733	0.00022888
0.0015106	-0.0009613	-0.0046234	0.0056305	0.0049896
-0.002655	-0.0039825	-0.0026093	-0.0010071	0.0070953
-0.0049896	-0.0059052	-0.0036163	-0.0026093	0.0009613
0.0031586	-0.0011444	-0.0017395	-0.0015106	0.013962
-0.003891	-0.010666	-0.0050812	0.00032043	0.0019684
-0.00086975	-0.0031586	-4.5776e-05	0.0013275	0.004715
0.0079193	-4.5776e-05	0.00013733	-0.0019226	-0.0007782
0.0048065	-0.0032501	-0.00050354	0.0058136	0.0017853
-0.0026093	-0.0014191	-0.009201	-0.0015106	-0.0018768
0.0015564	-0.016342	-0.0046234	-0.0055389	0.0050812
-0.0027008	0.0020599	-0.0028381	-0.00027466	-0.0053101
0.0018768	-0.013321	0.0015106	0.00032043	0.0066376
0.0076904	-0.011215	-0.0075531	-0.0007782	-0.0037994
0.00032043	-0.0097504	0.00032043	0.001236	0.0072784
-0.0046234	-0.010391	-0.0015564	0.003067	0.00032043
-0.0043945	0.00032043	-0.010849	0.0039825	0.00027466
0.0042572	-0.0021515	-0.0015106	0.0011902	0.0090637
0.0032501	-0.0045319	-0.0020599	0.0061798	-0.0010071
-0.003067	-0.0076447	0.0024261	0.0041656	0.0091095
-0.0056305	-0.010071	-0.0048523	-0.0016022	-0.0026093
-0.0018768	-0.0014191	0.0028839	0.0032501	0.0090637
-0.00027466	-0.0095673	-0.0011444	0.0020599	-0.0026093
-0.00045776	-0.0094299	-0.0015106	0.001236	0.00032043
-0.0014648	-0.0042572	-0.0029755	-0.00050354	0.0052185
-0.0020599	-0.010895	0.003067	0.0010529	0.0052643
0.0020599	-0.0081024	-0.0027924	-0.0017853	-0.0054932
0.00032043	-0.0078278	-0.0052643	-0.0029755	0.0048981
0.0045776	-0.0091095	0.0020599	0.0021973	-0.0055389
0.0032501	0.00032043	-0.0018768	-0.00022888	0.0055389
0.0068665	-0.0095215	0.0032501	-0.0020142	0.00032043
0.0048065	-0.0040741	-0.0010529	0.003067	0.0063629
0.0026093	-0.0071869	-0.0048065	0.0072784	-0.0046692
0.00032043	-0.0055389	0.0009613	0.0013275	0.0045319
-0.0054932	-0.00050354	-0.0037079	0.00032043	-0.0026093
-0.0027924	-0.011398	-0.0026093	-0.0014191	0.0032501
-0.003891	-0.006134	-0.0028381	0.0048065	0.0028839
-0.0029297	-0.0035248	-0.0084686	0.0059967	-0.0024261
0.00032043	-0.0016479	0.0042572	0.0027008	0.0066833
-0.0021515	-0.0053558	-0.00022888	0.0062714	0.0020599
0.0017853	-0.011032	0.0020599	-0.0013275	0.0027008
0.0012817	-0.0046234	-0.0063629	0.0049896	0.009613
-0.002655	9.1553e-05	-0.0016937	-0.0016937	0.00032043
0.00073242	-0.0019226	-0.0055389	0.0056305	0.0072327
0.0041199	-0.004303	-0.0079193	0.00032043	0.0079193
0.0054016	-0.014694	-0.0063629	-0.0044861	-0.0033417
0.0025635	-0.0062714	-0.0021057	0.00032043	0.0070953
0.0053101	-0.011032	-0.0017853	-0.00022888	-0.0055389
-0.0042114	-0.0010071	-0.0085602	-0.0016022	0.0086517
-0.0042572	-0.011398	-0.005127	0.003067	0.0066833
-0.0068665	-0.0023346	-0.0062256	-0.00068665	-0.0021515
-0.0078735	-0.00086975	-0.0048981	-0.0042572	0.0061798
-0.0035706	0.0017853	-0.0079651	-0.0040741	0.0011444
-0.00054932	-0.0071869	0.0023346	0.00032043	0.00086975
-0.0065918	-0.0095673	-0.0015106	-0.00041199	0.0027924
-0.0040283	0.00027466	0.00032043	-0.0009613	0.012085
-0.0033417	-0.0065002	-0.0055389	0.0037079	-0.0026093
-0.0032959	-0.0064545	-0.00068665	0.00013733	0.0045776
0.00022888	-0.0037079	-0.0026093	0.0013275	0.0066833
-0.00050354	-0.014053	-0.0040741	-0.00086975	0.00032043
0.0026093	-0.0103	0.003067	-0.00036621	0.0093842
0.0024719	-0.0079651	-0.0015106	0.0016022	-0.0033875
-0.0019226	-0.003891	-0.00013733	0.0027008	0.0019684
-0.0045776	-0.0027924	-0.0053558	-0.0011444	0.0091095
0.00032043	-0.0084686	0	-0.00059509	0.0048065
0.0050812	-0.0037994	0.0011444	-0.0015106	-0.0026093
0.0022888	-0.0019226	-0.0084686	-0.0014191	0.00032043
0.0032501	-0.00737	-0.0018768	0.00032043	0.0076447
0.0072327	-0.0070038	-0.0045319	0.0010529	-0.0037079
0.010574	-0.0080566	-0.0011444	-0.0011444	-0.0026093
0.012085	-0.018082	-0.0079651	-0.0041199	0.011124
0.010529	-0.006134	0.0017395	0.0017853	0.0017853
0.0062256	-0.0027924	-0.0029755	0.003067	0.014969
0.0068207	0.00032043	0.0020599	-0.0022888	-0.0012817
0.0054016	-0.00068665	0.00032043	0.0043488	0.0010071
0.0026093	0.0026093	-0.0032043	0.00032043	0.0095673
-0.00041199	-0.00032043	0.0028839	-0.0019226	0.014191
